comment_id,video_id,author_name,comment_text,language,sentiment_label,sentiment_score,like_count
UgyOnKiu8en8fpsHDXZ4AaABAg,Q-scl3xYowo,@sivananda2122,Anna nuvvu 6 episodes lone finish Chedham anukunnava ledha views Thakkuva vasthunai ani fast ga complete chesthunnavva,English + Telugu,Neutral,0.8544,0
UgwXaT6O0aEld_o6ut94AaABAg,Q-scl3xYowo,@kethavathanil8595,Anna ne WhatsApp number aina ee anna a time ki video pedthavo chappu anna ela whit cheyalekapothunna anna,English + Telugu,Neutral,0.8758,0
UgxX9y26AM_gdR3wrBN4AaABAg,Q-scl3xYowo,@modall784,Greek mythology full story,English,Neutral,0.8597,0
Ugw0I12xUMsQdTPV4gp4AaABAg,Q-scl3xYowo,@kethavathanil8595,Anna nenu nuvvu video pettina 5 minutes lone video on CHESI chusa eppudu malli comment chesthunna e time nenu morning leche sariki inko video Pettu anna worning anuko lekapothe ne vd meda unna ishtam anuko kani  22 March roju mathram inko video Pettu anna menimum 30 length undali,English + Telugu,Neutral,0.8969,0
Ugx2dL1gJDekMJAZbFt4AaABAg,Q-scl3xYowo,@modall784,Greek mythology,English,Neutral,0.7114,0
UgyxVgt1kymOVtT9ZD94AaABAg,Q-scl3xYowo,@satishganta4276,ఇప్పటిదాకా అన్ని వీడియోస్ చూసాను... చాలా interesting గా exiting ఉన్నాయి... thank you so much 👌👏👍🙏💐🥰,Telugu,Neutral,0.7177,3
Ugxa_NSpX0DxxeFpnX54AaABAg,Q-scl3xYowo,@PradeepKumar-g4e4b,The Achilles cameo is the most expensive in this part,English,Neutral,0.5561,7
UgxeLO6O347orlWwgM14AaABAg,Q-scl3xYowo,@PradeepKumar-g4e4b,Nenu christopher Nolan eagerly waiting for the oddessey movie,English + Telugu,Positive,0.8045,0
Ugxn_kIfRdyYUc9Cpnh4AaABAg,Q-scl3xYowo,@NagireddyChandragiri-g8n,❤❤❤❤❤❤,Emojis / Symbols,Positive,0.9479,0
UgwoCiXZsO6ogsgrA094AaABAg,Q-scl3xYowo,@gparasuram8184,Waiting for next episode ❤,English,Positive,0.9712,0
Ugzq1lEbiKv6eG_RtXF4AaABAg,Q-scl3xYowo,@govardhan_48,Next series mahabharatham ❤,English + Telugu,Positive,0.9082,1
UgyqrN8OlJIF56DRuJd4AaABAg,Q-scl3xYowo,@dharmasaitalluri8234,I am eagerly waiting for episode 6,English,Positive,0.9793,0
UgwAlbl-n42y_EWXPtJ4AaABAg,Q-scl3xYowo,@hanumathrao6273,Super video,English,Positive,0.9465,0
UgxkQ09cgrdYftCzhMV4AaABAg,Q-scl3xYowo,@nagrajsumathi,Anna war update cheyandi anna,English,Neutral,0.829,0
Ugzd9q54s99b6CAKWCF4AaABAg,Q-scl3xYowo,@Smile-gi3pb,"5 min waste of time, repeat story of the previous video",English,Negative,0.832,0
UgwIBLlI_7fqpfxfx8J4AaABAg,Q-scl3xYowo,@madhubabu833,"Story Exlent 
Mei explanation super ana 
Next episode kosamu weiting ❤❤❤",English + Telugu,Positive,0.9774,3
UgzX3uoOAazP7-EfTkR4AaABAg,Q-scl3xYowo,@sm-ke3dt,"Chala lag chesthunav bro 
enni rojulu e series extend chedham ani plan vesinav",English + Telugu,Neutral,0.8866,0
UgyO__94ynkmOHg0UNJ4AaABAg,Q-scl3xYowo,@arunk5963,Bro e parts anni movie la chesi pettu bro,English + Telugu,Neutral,0.8516,1
UgyBLuba8Prvz0mgi5t4AaABAg,Q-scl3xYowo,@arunk5963,Bro ni explain super mind-blowing e movie kristofer nolen ela thisthado alochisthene gosbums vasthunnai,English + Telugu,Positive,0.7042,0
UgzOVOgPirzh4obkVZR4AaABAg,Q-scl3xYowo,@gugulothnareshhsd,హాయ్ అన్న ♥️😂,Telugu,Positive,0.6731,0
Ugz4NvistfyfMGQ5AyR4AaABAg,Q-scl3xYowo,@sunithapraveenaruri7618,"Naaku oka doubt, ithanu yuddaniki, potappudu, idhe dharilo potuntadu kadha, Appudu ivi leva,",English + Telugu,Neutral,0.7696,1
UgwmM2hAzkQnT1eKwlp4AaABAg,Q-scl3xYowo,@Charan-h2m,Bro Opium Gurchi Clear Ga Video Chey Kadha Bro ❤,English + Telugu,Positive,0.6359,1
UgyN5bRb2vYL8KKEjrd4AaABAg,Q-scl3xYowo,@subbalakshmirajarao7130,👌👌👌👍,Emojis / Symbols,Positive,0.9461,0
Ugzrj6pWKkFmstDJdq14AaABAg,Q-scl3xYowo,@swathivizag2603,"నేను ఖచ్చితంగా చెప్పగలను... క్రిస్టోఫర్ నోలన్ ఈ సినిమాను మొత్తం నాశనం చేస్తాడు. ఎందుకు ఈ మాట చెపుతున్నాను అంటే... ఈ సబ్జెక్ట్ మొత్తానికి ఫుల్ కంప్యూటర్ గ్రాఫిక్స్ వాడాలి, కానీ నోలన్ తన లాస్ట్ మూడు సినిమాల నుంచి అసలు కంప్యూటర్ గ్రాఫిక్స్ వాడటం మానేశాడు. కాబట్టి ఖచ్చితంగా మనకి గ్రాఫిక్స్ లేని ఒక సోషియో ఫాంటసీ మూవీని నోలన్ ఇస్తాడు. ఓపెన్ హైమర్ లాగే చిరాకు తెప్పిస్తాడు.""",Telugu,Neutral,0.7261,1
UgyG4ui8QZcRMDoTTV54AaABAg,Q-scl3xYowo,@AJAYREDDY-y8j,10:36 😂😅😅😅 was epic highlight,English,Positive,0.9227,3
UgyCtgoY5jmS61NZ9cl4AaABAg,Q-scl3xYowo,@shankarravi7614,"ఇది 1995 lo చందమామ కథల్లో వచ్చింది ""రూపధరుడి యాత్రలు"" మీలో ఎంతమందికి గుర్తు వుంది ఫ్రెండ్స్",Telugu,Neutral,0.786,2
UgyoA9yFmaW47m0orhZ4AaABAg,Q-scl3xYowo,@ksrblogs,"The Story of Troy and The Adventures of Odysseus"".  ఇది మా తొమ్మిదవ తరగతిలో చదువుకున్నాం 2007లో  2007 English non- detail book లో ఉన్న కథ ఇది ఇంగ్లీష్ మీడియం వారికి మా టీచర్ లలిత టీచర్ ఇంగ్లీష్ టీచర్ చాలా చక్కగా చెప్పింది స్టోరీ  మళ్లీ ఇప్పుడు మీ వీడియో చూశాక రోజులు గుర్తు వచ్చాయా స్టోరీ చెప్పే విధానం సర్ మళ్లీ గుర్తొస్తుంది స్టోరీ వింటుంటే అంత చక్కగా చెప్పింది మా టీచర్ గ్రాఫిక్స్ లేవు ఆమె  కథనల కంటి ముందే కదిలినట్టుగా చెప్పేది మా టీచర్",Telugu,Neutral,0.8821,25
UgzbKokWDN7bxcNnLBd4AaABAg,Q-scl3xYowo,@nagarjunapathala5379,Super super excited Chal baga chepavu,English + Telugu,Positive,0.9853,0
UgxwQQS0YBJuTEZAesx4AaABAg,Q-scl3xYowo,@jeenasholeti2440,10:35 🙂 mali lip lock 😂,English,Neutral,0.8,5
UgyDov-KCu3U_wcr7Ht4AaABAg,Q-scl3xYowo,@pradeep9951,"Final episode !? 😢
If I'm not wrong final episode "" Sunday "" Osthundi 🤗😅",English,Neutral,0.5415,6
Ugycl5Mz6QYWsnCZgY54AaABAg,Q-scl3xYowo,@obleshn907,Bro e Sari 30 min video plz,English,Neutral,0.8675,0
Ugw74cgzCmoQoGrrDpZ4AaABAg,Q-scl3xYowo,@gosalanagarjuna3869,నమ్మేలా   లేకుండా..... వీడియో... సూపర్ గా  వుంది.... గ్రాఫిక్స్   మాత్రం    జక్కన్న   చెక్కినట్లు   వున్నాయి... ❤❤❤❤❤,Telugu,Neutral,0.7788,4
UgzzM9NTNVu27TF9vlx4AaABAg,Q-scl3xYowo,@clintonpuli9752,E okka series vallana nee channel ekkadiko vellipothundhi bro 🎉,English + Telugu,Positive,0.9287,10
UgzS9Povf6_paPulmD14AaABAg,Q-scl3xYowo,@channaraonayudu,Mallu bhatti vikramaraka 1 story video pleasu me,English + Telugu,Neutral,0.8657,1
Ugw3KLqDCXaVKYVChe54AaABAg,Q-scl3xYowo,@sathishdhulam96,I LOVE TELUGU KNOWLEDGE FOREVER BRO ❤️,English,Positive,0.9762,0
UgxML1EMTFlv8f6AA3J4AaABAg,Q-scl3xYowo,@AnanthKumar-h6z1e,❤,Emojis / Symbols,Positive,0.8904,0
UgzhYPNpCiA_PVXD6Il4AaABAg,Q-scl3xYowo,@kethavathanil8595,"Anna kavalante money aina tesko anna kani time video Pettu anna 
Yandhuku e series mamuluga ledu anna",English + Telugu,Neutral,0.8863,13
Ugz7iDUiwS_lHOsoROp4AaABAg,Q-scl3xYowo,@sulochana2616,Hii boss super story❤❤❤❤,English + Telugu,Positive,0.9817,2
Ugy0krfQ_Oq3sWL3Pvt4AaABAg,Q-scl3xYowo,@RamChander-l8p,"Jai Janasena 
Jai BJP 
Jai Telugu knowledge 
Jai Hindu 
Jai Hindustan",English,Neutral,0.5012,5
Ugxi6BttJ_tBezSTqId4AaABAg,Q-scl3xYowo,@mr.venkat9392,To a lengthy video is good 😊,English,Positive,0.9466,6
Ugxj0rFSuYKlQMqMLnB4AaABAg,Q-scl3xYowo,@madinibhargava7362,Hi,English,Neutral,0.4641,2
Ugw9wX4yf3PSJsYGdlh4AaABAg,PgtUuQZFE3A,@teluguknowledge42,"The Troy & Odyssey Trailer : https://youtu.be/FQwEd3zwr_g

Episode 1 : క్రిస్టోఫర్ నోలన్ ని భయపెట్టిన కథ... : https://youtu.be/u7aL6WX9yVU

Episode 02 : గ్రీకు పురాణాల్లో భయంకరమైన రోజు! : https://youtu.be/swsMRuHOXsw

Episode 03 : ఒక అబద్ధం... ఒక గుర్రం...   : https://youtu.be/LAhpdk5O2kE

Episode 04 : దేవుడితోనే పంతం...ఒక్క మాట ఆ రాక్షసుడిని ? :https://youtu.be/PgtUuQZFE3A",Telugu,Neutral,0.9202,3
Ugz8265aTLsxFTXU6254AaABAg,PgtUuQZFE3A,@srinivasgm8134,"మైండ్ బ్లోవింగ్ 
స్టోరీ అన్న 
👌హ్యాట్సాఫ్ యు 👌",Telugu,Neutral,0.754,0
Ugw_0arWMR_u8YKWaSt4AaABAg,PgtUuQZFE3A,@modall784,Greek mythology full story,English,Neutral,0.8597,0
Ugx50D8cV7pTAtngB-l4AaABAg,PgtUuQZFE3A,@archanavasam7840,Greek mythology full story,English,Neutral,0.8597,0
UgxpE93dIrfNMkkLPad4AaABAg,PgtUuQZFE3A,@Anjimama007,30 minutes chey.,English + Telugu,Neutral,0.8524,0
UgwISbudd7etywdl8Ft4AaABAg,PgtUuQZFE3A,@tejakolla6239,Very superb story ni ai vedio dwaraga chala clear explanation chestunnav anna 🙏 ♥️,English + Telugu,Positive,0.9596,0
Ugy3RX17ZAEUUmvCcmh4AaABAg,PgtUuQZFE3A,@modall784,Greek mythology,English,Neutral,0.7114,0
UgwlLM7CdcN7WtYE1SZ4AaABAg,PgtUuQZFE3A,@swathivizag2603,"నేను ఖచ్చితంగా చెప్పగలను... క్రిస్టోఫర్ నోలన్ ఈ సినిమాను మొత్తం నాశనం చేస్తాడు. ఎందుకు ఈ మాట చెపుతున్నాను అంటే... ఈ సబ్జెక్ట్ మొత్తానికి ఫుల్ కంప్యూటర్ గ్రాఫిక్స్ వాడాలి, కానీ నోలన్ తన లాస్ట్ మూడు సినిమాల నుంచి అసలు కంప్యూటర్ గ్రాఫిక్స్ వాడటం మానేశాడు. కాబట్టి ఖచ్చితంగా మనకి గ్రాఫిక్స్ లేని ఒక సోషియో ఫాంటసీ మూవీని నోలన్ ఇస్తాడు. ఓపెన్ హైమర్ లాగే చిరాకు తెప్పిస్తాడు.""",Telugu,Neutral,0.7261,1
Ugzpr3jP9opqqFNGSpV4AaABAg,PgtUuQZFE3A,@ravigoudmamidi257,Next episode kosam waiting brother,English,Neutral,0.5594,0
UgyrNrXqf1MhriTTgFh4AaABAg,PgtUuQZFE3A,@sivakishoreGowda,Jesus gadi lavadalo myth story kante e odyssey story ne real ga anipistundi. Mabe edhe real aa bible bulbul book fake,English + Telugu,Neutral,0.6649,0
UgzqE-xQTmL6030EBIt4AaABAg,PgtUuQZFE3A,@venkatasudheer713,ఇంకేముంది మూట ఇప్పాడు సరదాగా దారి తప్పాడు,Telugu,Neutral,0.7374,0
UgxqvfDGFaKDkNt0vxZ4AaABAg,PgtUuQZFE3A,@shamuaamadana1686,Next episode,English,Neutral,0.7182,0
UgxZ6Ribl79faZip6qx4AaABAg,PgtUuQZFE3A,@nayanivenkatesh6016,Bro Mamulga chepachuga,English + Telugu,Neutral,0.7053,0
Ugxw9pegHtKWOUfyxC54AaABAg,PgtUuQZFE3A,@chaitanya2124,"అరె బాబు, lip to lip kiss పెట్టావు, మనిషి వి కదా? నీ చానల్ మీద respect పోయింది",Telugu,Neutral,0.6657,0
UgwSJP5GMDZ9AvNOKcZ4AaABAg,PgtUuQZFE3A,@SAM-vm7fo,Anna same ilagey AI ni use chesey nee crime documentaries and political documentaries kuda reupload cheyava please......🥹🥹🥹,English + Telugu,Neutral,0.8015,0
UgxIIg0xhUIF2r4TJ7F4AaABAg,PgtUuQZFE3A,@NarendraKumcham,"Super undi nice story telling 🔥🔥🔥
Enni episodes plan chesaru
Episode 3 and 4 baaga impress chesai
Eagerly waiting for episode 5 
Konchem episode duration increase cheyandi",English + Telugu,Positive,0.9841,0
Ugw0nJa5wtY-6Q3Fajp4AaABAg,PgtUuQZFE3A,@Your_Than,6:45 😂😂😂,Emojis / Symbols,Neutral,0.7299,1
Ugw3UsSwN9ztToN_GGN4AaABAg,PgtUuQZFE3A,@ESG3040,మీరు చెప్పే ఇ కథ ముందు మన బాహుబలి ని మరచిపోవచ్చు 🤝 సువర్ అన్న,Telugu,Neutral,0.7383,7
UgwXKzYM-b5yjQBRzH54AaABAg,PgtUuQZFE3A,@Josephswaroop333,ఎప్పుడో వచ్చిన మూవీస్ ఇవి ఏంటయ్యా బాబు 😂😅😂,Telugu,Neutral,0.7455,0
Ugw-mitcM-YtRXp72014AaABAg,PgtUuQZFE3A,@dharmasaitalluri8234,Super story,English,Positive,0.9321,0
UgwaAsStQ-o-nbjAcsJ4AaABAg,PgtUuQZFE3A,@krishna98-ne1de,"12min lo 2 mins nee recap , Taruvatha 2 ads saripoeindi video",English + Telugu,Neutral,0.9179,0
Ugzn338smC9ZXacHnHl4AaABAg,PgtUuQZFE3A,@ojasgambhira6,Wine yekkadidhi qh time lo vallaki 😅,English + Telugu,Neutral,0.7759,1
UgwnCpqqgv8WFZnHSOV4AaABAg,PgtUuQZFE3A,@deekshith_abhimanyu1,Length ekkuva pettu bro,English + Telugu,Neutral,0.8156,0
UgwiGcEeBzE062R4gQx4AaABAg,PgtUuQZFE3A,@pradeep9951,Your voice is the Backbone of the series captain bro 🔥 And the visuals give Life to the Story 💥🔥💯 Absolute cinema 🎦🙌,English,Positive,0.978,1
Ugzcsm_DheAgR7X23iB4AaABAg,PgtUuQZFE3A,@Matrixmarigold,Bisma,English + Telugu,Neutral,0.6797,0
Ugz9OgYnDC9Q931lvfp4AaABAg,PgtUuQZFE3A,@Charan-h2m,Bro Opium Gurchi Clear Ga Video Chey Kadha Bro ❤,English + Telugu,Positive,0.6359,1
UgwxQ--79CSyYenyBEl4AaABAg,PgtUuQZFE3A,@gugulothnareshhsd,Hi Anna 👋👋,English,Positive,0.7216,0
UgzLWRfycqN_MAE8E5d4AaABAg,PgtUuQZFE3A,@SaaiIaas-o4p,Bro 30 minutes petu bro,English + Telugu,Neutral,0.8001,0
UgxIba_p4Uj603mJlXt4AaABAg,PgtUuQZFE3A,@NagireddyChandragiri-g8n,Cinima story la chaala bavundi brother,English + Telugu,Neutral,0.8538,0
UgxDGWlJNPJAM2xUy4N4AaABAg,PgtUuQZFE3A,@kumarKumar-lb9iu,Odesseyes entha telivaina vaado antha erripooo la unnadu,English + Telugu,Neutral,0.8062,2
UgxTIAvdfkc3f2XBx0F4AaABAg,PgtUuQZFE3A,@ArnoldgymProddatur,"Movie yemo gani, mee explanation adiripoendi 🎉❤",English + Telugu,Positive,0.9546,0
Ugzu0lzdBVbCRjCsKxd4AaABAg,PgtUuQZFE3A,@kethavathanil8595,Roju elativi Pettu anna pls,English + Telugu,Neutral,0.8515,0
UgxHW8dWJrP4-nJ93nJ4AaABAg,PgtUuQZFE3A,@rajesh-cfso,Next episode ❤,English,Positive,0.8954,0
Ugx0s0DuQH9nfssigjJ4AaABAg,PgtUuQZFE3A,@chindamnithesh8823,Video koncham length penchu anna super video 👌,English + Telugu,Positive,0.9322,6
UgyA3CFHAwubx1ycCfh4AaABAg,PgtUuQZFE3A,@obleshn907,Length konchem 30 min Pettu bro please ❤,English + Telugu,Neutral,0.5566,10
UgwZodOgMIHVWj87Za14AaABAg,PgtUuQZFE3A,@bhanuhruthikkodali227,Anna next episode anna 😢😢😢,English,Negative,0.6585,1
Ugx19zKbuSoslIXGM914AaABAg,PgtUuQZFE3A,@MudavathLucky-l9g,Total enni parts Chesthunnavu brother Ee series meedha,English + Telugu,Neutral,0.8366,1
Ugw59m7Q8H0yeztBhZx4AaABAg,PgtUuQZFE3A,@wolverineteja,Em undhi ra babu asalu story,English + Telugu,Neutral,0.8734,13
Ugz4J0TAaK1QcQ9x-lF4AaABAg,PgtUuQZFE3A,@brownboibenny2860,Christopher Nolan మూవీ వచ్చేసరికి నువ్వు చూపించేశావు మూవీ,Telugu,Neutral,0.8002,7
Ugza-JhIOuoSCFen-Jh4AaABAg,PgtUuQZFE3A,@AnanthKumar-h6z1e,Waiting Bosssse... from Bangalore ❤️,English + Telugu,Positive,0.9589,1
Ugw5P1NBmf0Uz3j-Tih4AaABAg,PgtUuQZFE3A,@harshasandy5866,Maku kavalsindhi edha topic Anna,English + Telugu,Neutral,0.8965,3
UgzxO6dwyRI-gm02t_t4AaABAg,PgtUuQZFE3A,@sathishdhulam96,I LOVE TELUGU KNOWLEDGE FOREVER BRO ❤️,English,Positive,0.9762,3
UgyWZ-eZvZ2zYMQTVEF4AaABAg,PgtUuQZFE3A,@SrivathsavKani,First like❤❤❤,English,Positive,0.8912,0
UgxfbtzM3YmDyisWy6x4AaABAg,PgtUuQZFE3A,@SrivathsavKani,Please andi ela inka greek stories meeda chala series cheyyandi❤❤❤❤memu support chesthamu❤❤❤❤,English + Telugu,Positive,0.8801,2
UgzKOEqVhE2By_R-WiV4AaABAg,LAhpdk5O2kE,@teluguknowledge42,"The Troy & Odyssey Trailer : https://youtu.be/FQwEd3zwr_g

Episode 1 : క్రిస్టోఫర్ నోలన్ ని భయపెట్టిన కథ... : https://youtu.be/u7aL6WX9yVU

Episode 02 : గ్రీకు పురాణాల్లో భయంకరమైన రోజు! : https://youtu.be/swsMRuHOXsw

Episode 03 : ఒక అబద్ధం... ఒక గుర్రం...   : https://youtu.be/LAhpdk5O2kE

Episode 04 : దేవుడితోనే పంతం...ఒక్క మాట ఆ రాక్షసుడిని ? :https://youtu.be/PgtUuQZFE3A",Telugu,Neutral,0.9202,2
UgyiWvXrKTdpMN_yYR94AaABAg,LAhpdk5O2kE,@danielrajusavarapu4752,కృష్ణుడు కూడాఒక్క బాణం దెబ్బకు గిల గిల కొట్టుకుంటూ అల్లాడి చచ్చాడు,Telugu,Neutral,0.7375,0
Ugz7ddry5P5PXY6hiX54AaABAg,LAhpdk5O2kE,@RajeshMolli-v4t,"meku nachina dubbing cheppesthunnaru 😂😂

Asala troy movie chusthe telusthundhi .",English + Telugu,Neutral,0.7769,0
UgyBk7OnH20v7YffPwJ4AaABAg,LAhpdk5O2kE,@YallaGovindarao,Fack fack,English + Telugu,Negative,0.7234,0
Ugx-arbichPLJLNu_dh4AaABAg,LAhpdk5O2kE,@YallaGovindarao,ఒరే వెదవ మూసుకో,Telugu,Neutral,0.7361,0
Ugx3WUjzYhm1Wiufxkt4AaABAg,LAhpdk5O2kE,@satyag8905,ఆ ఫారిన్ సొల్లు ఎందుకు..  ఏ బప్పా రావల్ గురించో.. రాజా విక్రమాదిత్య గురించో చెప్పరా,Telugu,Neutral,0.8204,0
UgxgUN9cBKoUTx1MmAB4AaABAg,LAhpdk5O2kE,@YallaGovindarao,It is a crieation,English + Telugu,Neutral,0.6589,0
UgzA1kb3ExfYUKzwQWl4AaABAg,LAhpdk5O2kE,@YallaGovindarao,Solli solli solli solli solli,English + Telugu,Neutral,0.6547,0
Ugz8OTcHYcVjiOoEkpF4AaABAg,LAhpdk5O2kE,@niteeshkumaradapa8275,Nolan mv chusina intha feel raademo .. nuv cheptunte aa high vachindhi bhayya,English + Telugu,Neutral,0.8278,0
UgwbTwxk1ZjMylfFLOt4AaABAg,LAhpdk5O2kE,@Manichand505,😅😅😅😅,Emojis / Symbols,Neutral,0.5508,0
UgxeZ4pVI7tEpJjBP0h4AaABAg,LAhpdk5O2kE,@AjJaganOfficial,Mind blowing ❤❤❤❤❤,English,Positive,0.9732,1
UgwrENIWj1IYl10R0p54AaABAg,LAhpdk5O2kE,@swathivizag2603,"నేను ఖచ్చితంగా చెప్పగలను... క్రిస్టోఫర్ నోలన్ ఈ సినిమాను మొత్తం నాశనం చేస్తాడు. ఎందుకు ఈ మాట చెపుతున్నాను అంటే... ఈ సబ్జెక్ట్ మొత్తానికి ఫుల్ కంప్యూటర్ గ్రాఫిక్స్ వాడాలి, కానీ నోలన్ తన లాస్ట్ మూడు సినిమాల నుంచి అసలు కంప్యూటర్ గ్రాఫిక్స్ వాడటం మానేశాడు. కాబట్టి ఖచ్చితంగా మనకి గ్రాఫిక్స్ లేని ఒక సోషియో ఫాంటసీ మూవీని నోలన్ ఇస్తాడు. ఓపెన్ హైమర్ లాగే చిరాకు తెప్పిస్తాడు.""",Telugu,Neutral,0.7261,0
UgyKDFPgWo6saMpW07t4AaABAg,LAhpdk5O2kE,@govardhan_48,Next series mahabharatham 👍,English + Telugu,Positive,0.8468,0
Ugy4Yk1CUieDk8evhZx4AaABAg,LAhpdk5O2kE,@shamuaamadana1686,Next video bro 😊,English,Positive,0.9133,0
UgxPDy1Acp3pXT4ordJ4AaABAg,LAhpdk5O2kE,@gugulothnareshhsd,బాగుంది వీడియోస్ ❤️❤️❤️,Telugu,Positive,0.707,0
UgwiOQgIPhmjfddXPi54AaABAg,LAhpdk5O2kE,@gugulothnareshhsd,హాయ్ అన్న ❤️❤️❤️❤️,Telugu,Positive,0.9119,0
UgztskONZLFdtHqAM_94AaABAg,LAhpdk5O2kE,@naraharibaasa3178,"ఒరేయ్ దేవుళ్ళకు అంత శక్తి ఉంటే యుద్ధం జరిగాక శాపం తగలడం ఏంటీ.
ఎప్పుడైతే దేవుని విగ్రహాo ముందు తప్పు జరిగిందో అప్పుడే దేవుడు ప్రత్యేక్షం అయ్యి  తప్పు చేసినవన్నీ శిక్ష వేస్తె అయిపోతుంది కాదా. నువ్వు చెప్పే కథ లో చాలా అతిసేయోక్తి ఉంది.",Telugu,Neutral,0.7411,0
UgwV08TjWj4dSNRrQ954AaABAg,LAhpdk5O2kE,@Hemasri_6979,Anna movie ala undhi 👌👌👌,English + Telugu,Positive,0.9002,0
UgyhzbQdsAuyaUQ9xzx4AaABAg,LAhpdk5O2kE,@AJAYREDDY-y8j,innaka enni episodes anni rojulu agali tondraga long video cheyyu plSsZzz tvaraga cheyy don't be late writing scrpit editing,English + Telugu,Neutral,0.7303,1
UgxBfqnfqpgq_SqmGFF4AaABAg,LAhpdk5O2kE,@AJAYREDDY-y8j,was epic highlight 🌚gap haaaa aa👄🫦💋💏😘😙😽😽💥15:15 15:18 15:23 15:25 15:26 😅😅😅😅,English,Positive,0.9864,0
Ugx-1KylXWk3tevI9YF4AaABAg,LAhpdk5O2kE,@rajureddy3725,Ary madyalo lip kiss endhuk ra ayy😢,English + Telugu,Neutral,0.4663,0
UgybdmzuC3b1-DxFwSV4AaABAg,LAhpdk5O2kE,@govardhan_48,Anna.... Mana mahabharatham videos kuda cheyavachu gaa....plz....🧡,English + Telugu,Positive,0.5683,2
UgxoRlX_oVSomdyelOh4AaABAg,LAhpdk5O2kE,@naniy707,"Bro, in Troy movie they directed differently",English,Negative,0.4898,0
UgxqbGDj0Qd7m0KjzZF4AaABAg,LAhpdk5O2kE,@deenadayalreddygnappa7881,Very good information and journalist,English,Positive,0.9209,0
Ugy0LyzFL2OEAP_J21x4AaABAg,LAhpdk5O2kE,@Kukudalashiva07Kukudalashiva07,Hi,English,Neutral,0.4641,0
UgxAXGczWYzHhvoiY-54AaABAg,LAhpdk5O2kE,@Smile-gi3pb,Trump second part edi bro..?,English,Neutral,0.8982,0
Ugyj0nfVNH4dD5MmnRh4AaABAg,LAhpdk5O2kE,@NagarajuNalla-w9n,Next Episode 4 link Kuda Pettu Bro ❤,English + Telugu,Positive,0.6296,0
UgwtxKbKVPLGeOtQthN4AaABAg,LAhpdk5O2kE,@chakravarthitarunmaharaaj707,Eagerly Waiting For Every Episode ❤,English,Positive,0.9766,0
UgwlyMLJeFBF558HUFB4AaABAg,LAhpdk5O2kE,@NaveenNaveen-p9y,Anna Maha bharatham gurinchi video chei anna 🙏🙏🙏,English + Telugu,Neutral,0.7073,0
Ugw6mYXAy4DOxKO_UyJ4AaABAg,LAhpdk5O2kE,@pradeep9951,15:12 💥🔥,Emojis / Symbols,Positive,0.6864,2
UgwT8zojdIvEHFeRrc54AaABAg,LAhpdk5O2kE,@MBARingtones,Movie ne teyocchu kada bro Nolan kante Munde,English + Telugu,Neutral,0.8834,1
UgwmkgV6v_phgaa8gTR4AaABAg,LAhpdk5O2kE,@PondaraRohith-k6s,Thank you bro for uploading but do it fast again I subscribed 😊,English,Positive,0.9621,1
Ugz3D_gqxtQT_X-f56J4AaABAg,LAhpdk5O2kE,@arunk5963,Bro kristofer nolen dhinni series ga thisthunnada movie ga thisthunnada waiting,English + Telugu,Neutral,0.6588,2
UgzHYZ8eMIXTiBFvTVN4AaABAg,LAhpdk5O2kE,@rajesh-cfso,Next part ❤,English,Positive,0.7596,0
Ugwav13D5t1VC6opxed4AaABAg,LAhpdk5O2kE,@sivananda2122,Forget about views bro pls continues this series,English,Neutral,0.6255,5
UgzIUbE69_lqEDrB_ox4AaABAg,LAhpdk5O2kE,@Anjimama007,Next episode..the Odyssey ...crista Christopher Nolan mama movie.. July lo,English,Neutral,0.8837,2
UgzO4Da3X-1zuH6xafB4AaABAg,LAhpdk5O2kE,@mercyraajingilela6573,"ఏంటి బ్రో ఏం దొరక లేదా మహాభారతం పిట్ట కతలు మోడరన్ గ్రీకు లో చెప్తున్నావు, మీ వీడియో లు చాలా జెనియున్  గా ఉంటాయి ఇలాంటి చెత్త సబ్జెక్టు చెప్తున్నారు ఏంటి? కాలు కీలు కి భాణం తగిలి చచ్చింది కృష్ణుడే మన పురాణాల్లో అయితే ఇవి గ్రీకు పురాణాలే నా? ఓహ్ మీరు ఓ క్లారిటీ ఇచ్చారు బ్రో, మన కత లన్ని పక్కింటి పుక్కిట కతలని క్లారిటీ ఇచ్చారు బ్రో, గ్రీకులు ఇండియా కి వచ్చింది రియలే, అక్కడ జరిగిన కతలే ఇక్కడ అల్లేసి కట్టారు అన్నమాట, లేక పొతే మహా భారతానికీ, రామాయణానికి ఇక్కడ ఆర్కియాలాజీ లు దొరకడం లేదంటే, ఇవన్నీ పుక్కిట పురాణాలే అని తేట తెల్లం అయిపోతుంది, అంతే గా బ్రో మనం బ్రతికాం అంటే ఎముక ఉండాలి, ఎముక కి అన్ని కోట్ల సంవత్సరాల హిస్టరీ చరిత్ర ఉంది గా! మరి కోట్ల సంవత్సరాల క్రితం జరిగిన మహా భారతానికి, రామాయణానికి, ఫ్రూఫ్స్ లేవు ఇప్పుడు మీరు చెప్పిన గ్రీకు కతల్లో కనిపిస్తున్నాయి, కాలు కీలుకి భాణం తగిలి చచ్చింది మన భారతం లో కృష్ణుడే కావాలంటే mhb చదవండి.",Telugu,Neutral,0.7784,0
